hostName,Order.1.2,Family.1.2,Genus.1.2,IUCN.Status.1.2,Mass.g,Group,parasiteName,ParType,ParPhylum,Prevalence,HostsSampled,SamplingType,HostEnvironment,Citation
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Bartonella henselae,Bacteria,Proteobacteria,0.526,19,Serology,terrestrial,Yamamoto et al. 1998
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Bartonella henselae,Bacteria,Proteobacteria,0.556,9,Serology,terrestrial,Yamamoto et al. 1998
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Capillaria aerophila,Helminth,Nematoda,0.03,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Capillaria aerophila,Helminth,Nematoda,0.25,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Capillaria putorii,Helminth,Nematoda,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Capillaria putorii,Helminth,Nematoda,0.35,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cyathospirura chevreuxi,Helminth,Nematoda,0.8,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cyathospirura chevreuxi,Helminth,Nematoda,0.01,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cylicospirura felineus,Helminth,Nematoda,0.7,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cylicospirura felineus,Helminth,Nematoda,0.1,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cystoisospora felis,Protozoa,Apicomplexa,0.167,6,DirectFecal,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cytauxzoon felis,Protozoa,Apicomplexa,0.333,30,PCR,terrestrial,Birkenheuer et al. 2008a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cytauxzoon felis,Protozoa,Apicomplexa,0.073,69,PCR,terrestrial,Birkenheuer et al. 2008a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Cytauxzoon felis,Protozoa,Apicomplexa,1,1,DirectOther,terrestrial,Nietfeld and Pollock 2002
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Dermacentor variabilis,Arthropod,Arthropoda,1,2,DirectOther,terrestrial,Brillhart et al 1994b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Dermacentor variabilis,Arthropod,Arthropoda,0.659,85,DirectOther,terrestrial,Wehinger et al. 1995
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Didelphonema longispiculata,Helminth,Nematoda,0.05,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Dirofilaria striata,Helminth,Nematoda,NA,3,DirectBlood,terrestrial,Lamm et al. 1997
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Echinococcus oligarthrus,Helminth,Platyhelminthes,1,1,DirectOther,terrestrial,Salinas-Lopez et al. 1996
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Gongylonema pulchrum,Helminth,Nematoda,0.01,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Hydatigera taeniaeformis,Helminth,Platyhelminthes,0.125,8,DirectFecal,terrestrial,Heidt et al. 1988
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Ixodes affinis,Arthropod,Arthropoda,0.129,85,DirectOther,terrestrial,Wehinger et al. 1995
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Ixodes scapularis,Arthropod,Arthropoda,0.718,85,DirectOther,terrestrial,Wehinger et al. 1995
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.09,23,Serology,terrestrial,Brown et al. 1993
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.588,17,Serology,terrestrial,Franklin et al. 2007a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,1,9,PCR,terrestrial,Franklin et al. 2007a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.274,62,Serology,terrestrial,Franklin et al. 2007a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,1,8,PCR,terrestrial,Franklin et al. 2007a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.278,18,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.465,43,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Puma lentivirus,Virus,RNA virus,0.556,18,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Puma lentivirus,Virus,RNA virus,0.4,60,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Puma lentivirus,Virus,RNA virus,0.5,18,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lentivirus Puma lentivirus,Virus,RNA virus,0.628,43,Serology,terrestrial,Franklin et al. 2007b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Lyssavirus Rabies lyssavirus,Virus,RNA virus,0.222,9,Serology,terrestrial,Wang et al. 2009
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mesocestoides corti,Helminth,Platyhelminthes,0.36,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mesocestoides variabilis,Helminth,Platyhelminthes,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mesocestoides variabilis,Helminth,Platyhelminthes,0.06,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Metathelazia californica,Helminth,Nematoda,0.38,8,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Metathelazia californica,Helminth,Nematoda,0.07,14,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Metathelazia californica,Helminth,Nematoda,0.58,19,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Metathelazia californica,Helminth,Nematoda,0.73,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Molineus barbatus,Helminth,Nematoda,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Molineus barbatus,Helminth,Nematoda,0.63,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mycobacterium bovis,Bacteria,Actinobacteria,NA,5,DirectOther,terrestrial,Bruning-Fann et al. 2001
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mycobacterium bovis,Bacteria,Actinobacteria,NA,3,DirectOther,terrestrial,Bruning-Fann et al. 2001
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Mycobacterium tuberculosis,Bacteria,Actinobacteria,NA,1,DirectOther,terrestrial,Bruning-Fann et al. 1998
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Notoedres cati,Arthropod,Arthropoda,0.5,20,DirectOther,terrestrial,Riley et al. 2007
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Notoedres cati,Arthropod,Arthropoda,0.487,39,DirectOther,terrestrial,Riley et al. 2007
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Notoedres cati,Arthropod,Arthropoda,0.6,19,DirectOther,terrestrial,Riley et al. 2007
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Notoedres cati,Arthropod,Arthropoda,0.438,32,DirectOther,terrestrial,Riley et al. 2007
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Notoedres cati,Arthropod,Arthropoda,0.667,7,DirectOther,terrestrial,Riley et al. 2007
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Oncicola canis,Helminth,Acanthocephala,0.14,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Oslerus rostratus,Helminth,Nematoda,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Oslerus rostratus,Helminth,Nematoda,0.45,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,1,1,DirectOther,terrestrial,Jordan and Bird 1958
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,0.167,6,DirectOther,terrestrial,McKeever 1957
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,0.13,8,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,0.05,19,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Paragonimus kellicotti,Helminth,Platyhelminthes,0.16,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Physaloptera praeputialis,Helminth,Nematoda,0.88,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Physaloptera rara,Helminth,Nematoda,0.125,8,DirectFecal,terrestrial,Heidt et al. 1988
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Physaloptera rara,Helminth,Nematoda,0.3,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Physaloptera rara,Helminth,Nematoda,0.27,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Pterygodermatites affinis,Helminth,Nematoda,0.03,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Spirocerca lupi,Helminth,Nematoda,0.35,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Spirometra mansonoides,Helminth,Platyhelminthes,0.125,8,DirectFecal,terrestrial,Heidt et al. 1988
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Spirometra mansonoides,Helminth,Platyhelminthes,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Spirometra mansonoides,Helminth,Platyhelminthes,0.02,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,0.636,11,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,1,2,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,0.6,5,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,0.9,10,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,0.9,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia macrocystis,Helminth,Platyhelminthes,0.01,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.364,11,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.4,10,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.5,2,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.2,5,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.91,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.9,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Taenia rileyi,Helminth,Platyhelminthes,0.71,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxascaris leonina,Helminth,Nematoda,0.91,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxascaris leonina,Helminth,Nematoda,0.61,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,0.375,8,DirectFecal,terrestrial,Heidt et al. 1988
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,0.5,6,Serology,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,0.5,10,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,0.273,11,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,1,2,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara cati,Helminth,Nematoda,0.4,5,DirectOther,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara mystax,Helminth,Nematoda,0.17,66,DirectOther,terrestrial,Stone and Pence 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara mystax,Helminth,Nematoda,0.8,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxocara mystax,Helminth,Nematoda,0.89,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.83,6,Serology,terrestrial,Dubey et al. 2004a
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.75,8,DirectFecal,terrestrial,Heidt et al. 1988
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.467,15,Serology,terrestrial,Kikuchi et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.643,28,Serology,terrestrial,Kikuchi et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.333,3,Serology,terrestrial,Kikuchi et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.57,7,Serology,terrestrial,Labelle et al. 2001
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.167,6,Serology,terrestrial,Marchiondo et al. 1986
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.667,3,PCR,terrestrial,Miller et al. 2008b
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.71,21,DirectBlood,terrestrial,Riemann et al. 1975
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.61,103,DirectBlood,terrestrial,Riemann et al. 1978
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.88,25,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.77,13,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,1,12,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,0.5,2,DirectBlood,terrestrial,Smith and Frenkel 1995
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Toxoplasma gondii,Protozoa,Apicomplexa,1,1,DirectOther,terrestrial,Smith et al. 1995
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Trichostrongylus affinis,Helminth,Nematoda,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Trichostrongylus axei,Helminth,Nematoda,0.28,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Troglostrongylus wilsoni,Helminth,Nematoda,0.13,8,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Troglostrongylus wilsoni,Helminth,Nematoda,0.1,10,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Troglostrongylus wilsoni,Helminth,Nematoda,0.73,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vesivirus Feline calicivirus,Virus,RNA virus,0.46,25,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vesivirus Feline calicivirus,Virus,RNA virus,0.17,12,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vesivirus Feline calicivirus,Virus,RNA virus,0.67,13,Serology,terrestrial,Riley et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vigisospirura potekhina,Helminth,Nematoda,0.2,143,DirectFecal,terrestrial,Watson et al. 1981
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vogeloides felis,Helminth,Nematoda,0.25,8,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vogeloides felis,Helminth,Nematoda,0.07,14,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vogeloides felis,Helminth,Nematoda,0.42,19,DirectOther,terrestrial,Reichard et al. 2004
Lynx_rufus,Carnivora,Felidae,Lynx,LC,8904.1,carnivores,Vogeloides felis,Helminth,Nematoda,0.8,66,DirectOther,terrestrial,Stone and Pence 1978
Macaca_arctoides,Primates,Cercopithecidae,Macaca,VU,5e3,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.015,137,Serology,terrestrial,Ishida et al. 1985
Macaca_arctoides,Primates,Cercopithecidae,Macaca,VU,5e3,primates,Influenzavirus A Influenza A virus,Virus,RNA virus,0.074,68,Serology,terrestrial,Bhatt et al. 1966
Macaca_assamensis,Primates,Cercopithecidae,Macaca,NT,12e3,primates,Dirofilaria macacae,Helminth,Nematoda,NA,NA,Tissue,terrestrial,Webber 1955
Macaca_assamensis,Primates,Cercopithecidae,Macaca,NT,12e3,primates,Plasmodium inui,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Garnham 1966
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Enterobius macaci,Helminth,Nematoda,NA,NA,Tissue,terrestrial,Hugot 1999
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Hepatocystis taiwanensis,Protozoa,Apicomplexa,0.13,154,NA,terrestrial,Garnham 1966
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Macacanema formosana,Helminth,Nematoda,NA,NA,NA,terrestrial,National Parasite Collection (WWW)
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Paragonimus westermani,Helminth,Platyhelminthes,NA,NA,NA,terrestrial,Miyazaki 1982
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Plasmodium cynomolgi,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Garnham 1966
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Plasmodium cynomolgi,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Coatney et al 1971
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Plasmodium inui,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Garnham 1966
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Plasmodium inui,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Coatney et al 1971
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Taenia hydatigena,Helminth,Platyhelminthes,0.035,57,Tissue,terrestrial,Kuntz and Myers 1967b
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.4,15,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.14,7,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.06,75,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.07,13,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.054,331,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.22,18,Serology,terrestrial,Cross et al 1983
Macaca_cyclopis,Primates,Cercopithecidae,Macaca,LC,6e3,primates,Trypanosoma conorhini,Protozoa,Euglenozoa,0.13,135,Serology,terrestrial,Cross et al 1983
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Anatrichosoma cynamolgi,Helminth,Nematoda,NA,NA,NA,terrestrial,National Parasite Collection (WWW)
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Ancylostoma duodenale,Helminth,Nematoda,0.1,NA,Fecal,terrestrial,"Son, 2002"
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Bertiella studeri,Helminth,Platyhelminthes,NA,NA,NA,terrestrial,Krishnasamy et al. 1988
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Boophilus annulatus,Arthropod,Arthropoda,NA,NA,NA,terrestrial,Fiennes 1972
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Brugia malayi,Helminth,Nematoda,0.027,147,NA,terrestrial,Mak 1984
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Brugia malayi,Helminth,Nematoda,0.03,116,Tissue,terrestrial,Laing et al. 1960
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.137,124,Serology,terrestrial,Hayami et al. 1983
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.14,121,Serology,terrestrial,Hayami et al. 1983
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.162,185,Serology,terrestrial,Hayami et al. 1983
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.061,66,Serology,terrestrial,Hayami et al. 1983
Macaca_fascicularis,Primates,Cercopithecidae,Macaca,LC,3991.5,primates,Deltaretrovirus Primate T-lymphotropic virus 1,Virus,RNA virus,0.139,245,Serology,terrestrial,Hayami et al. 1983
